gene,mean_expression
Pla2g4a,0.043806463
Ndufaf4,0.043806463
Ubac1,0.043806463
Rnf185,0.043806463
Deaf1,0.043806463
Cep95,0.043806463
Agpat5,0.043806463
Utp6,0.043806463
St7l,0.043806463
Ranbp3,0.04380646
Abtb1,0.04380646
Nr3c1,0.04380646
Lyz2,0.043806456
Mgat1,0.043642398
Abhd17b,0.043642394
Ckb,0.043642394
Cep43,0.043642394
Zfp346,0.043642394
Noc3l,0.043642394
Lsm2,0.04364239
Gsr,0.04364239
Sertad2,0.04364239
Disp1,0.04364239
Thap2,0.04347833
Gopc,0.043478325
Trappc11,0.043478325
Cxxc5,0.043478325
Odc1,0.043478325
Top1mt,0.043478325
Pacc1,0.043478325
Acyp2,0.04347832
Pdgfra,0.04347832
Zfp398,0.043478318
Sft2d2,0.043478318
Hmgcl,0.04331426
Nectin1,0.043314256
Lemd3,0.043314256
Tlnrd1,0.043314256
Ten1,0.043314256
Arfgap2,0.043314256
Faap20,0.043314256
Prkar2a,0.043314256
Uck1,0.043314256
Vcan,0.043314256
Micu1,0.043314256
Invs,0.043314252
Cpeb4,0.043314252
Racgap1,0.043314252
2610037D02Rik,0.043314252
Akap1,0.043314252
Srr,0.043314252
Nup107,0.043314252
Jagn1,0.04315019
Stx17,0.043150187
Tor1a,0.043150187
Dzip1,0.043150187
Polb,0.043150187
Hs3st1,0.043150187
Lsm10,0.043150187
Gng5,0.043150187
Fra10ac1,0.043150187
Dip2a,0.043150187
Wbp2,0.043150187
Zpr1,0.043150187
Pex6,0.043150187
Wt1os,0.04315018
Dach1,0.04315018
Klf8,0.043150175
Mtmr2,0.04298612
Borcs7,0.042986117
Map7d1,0.042986117
Wdr77,0.042986117
Mrps23,0.042986117
Cyb5r1,0.042986117
Tbce,0.042986117
Csf2ra,0.042986117
Edc3,0.042986117
S100a1,0.042986117
Emc10,0.042986117
Dnaja3,0.042986114
Nrp2,0.042986114
Bicd2,0.042986114
Septin6,0.042986114
Lmbr1l,0.042986114
Ptprz1,0.042986106
Ift122,0.04282205
Mettl1,0.042822048
Ankrd13a,0.042822048
Usp53,0.042822048
Mcm3ap,0.042822048
Atxn3,0.042822048
Trf,0.042822048
Pik3r4,0.042822048
Rpf2,0.042822048
Tmem47,0.042822044
Chpt1,0.042822044
Mtr,0.042822044
Arl13b,0.042822044
Sh3rf1,0.042822037
Rufy1,0.042657983
Zbtb17,0.04265798
Ccar2,0.04265798
Pde6d,0.04265798
Chchd4,0.04265798
Plp1,0.04265798
Fgfrl1,0.04265798
Nppc,0.04265798
Pmm2,0.04265798
Sacm1l,0.04265798
Golga1,0.042657975
Ankmy2,0.042657975
Upp2,0.042657975
Phactr1,0.042657975
Lrp10,0.042493913
Mical1,0.042493913
Map3k1,0.04249391
Ddx49,0.04249391
Pkp2,0.04249391
Abraxas2,0.04249391
Prkra,0.04249391
Kctd10,0.04249391
Hikeshi,0.04249391
Pwp1,0.04249391
Mrpl47,0.04249391
4930453N24Rik,0.04249391
Tbc1d10b,0.042493906
Farp1,0.042493906
AW549877,0.042493906
Ubr7,0.042329844
Hars2,0.042329844
Ice2,0.042329844
Ctnnbip1,0.04232984
Alad,0.04232984
Id1,0.04232984
Lpar6,0.04232984
Gemin5,0.04232984
Zcchc24,0.04232984
Slc33a1,0.04232984
Dbf4,0.04232984
Dusp12,0.04232984
Osbpl1a,0.042329837
Slit3,0.042329818
Trip10,0.042165775
Rgl2,0.042165775
Enpp5,0.04216577
Pdcd7,0.04216577
Aagab,0.04216577
Atg13,0.04216577
Wdr45,0.04216577
Tmem222,0.04216577
Vti1b,0.04216577
Map3k10,0.04216577
Usp21,0.04216577
Smim20,0.04216577
Kcnk3,0.04216577
Exosc9,0.04216577
Khnyn,0.042165767
Ecd,0.042165767
Abcb1b,0.042165767
Klhl22,0.042165767
Mpdu1,0.042001702
Ric8b,0.042001702
Got2,0.042001702
Pick1,0.042001702
Gulo,0.042001702
Pnpla7,0.042001702
Rbms2,0.042001702
Cilk1,0.042001702
Bcat2,0.042001702
Zfp281,0.0420017
Zc3h6,0.0420017
Nup85,0.0420017
Nufip1,0.0420017
Slc7a6,0.0420017
Bmyc,0.041837636
Ackr3,0.041837633
Snhg12,0.041837633
Cbll1,0.041837633
Edem1,0.041837633
Kifc3,0.041837633
Sde2,0.041837633
Sufu,0.041837633
Pigs,0.041837633
R3hcc1,0.041837633
Prkrip1,0.04183763
Gpd2,0.04183763
Urgcp,0.04183763
Htra2,0.04183763
E2f6,0.04183763
Snx8,0.04183763
Adcy6,0.041673567
Senp3,0.041673567
Smim4,0.041673563
Ptgr2,0.041673563
4833439L19Rik,0.041673563
Crot,0.041673563
Mapk8ip3,0.041673563
Hmces,0.041673563
Elovl6,0.041673563
Rnf144a,0.041673563
Aptx,0.041673563
Hadhb,0.041673563
Optn,0.041673563
Imp4,0.041673563
Smpd4,0.041673563
Haus7,0.04167356
Tcp11l1,0.04167356
Ptpn3,0.04167356
Rab28,0.04167356
Cd1d1,0.04167356
Fam118a,0.041509498
Atf7,0.041509498
Ring1,0.041509498
S100a13,0.041509498
Kansl2,0.041509494
Nif3l1,0.041509494
Gyg,0.041509494
Mpdz,0.041509494
Pdcd2l,0.041509494
Cog7,0.041509494
Pmepa1,0.041509494
Rassf8,0.041509494
Akr1e1,0.041509494
Eif2ak4,0.04150949
Klhl7,0.04150949
Dcaf17,0.04150949
H2-M3,0.04150949
Mfsd14a,0.04134543
Kin,0.041345425
Sdhaf2,0.041345425
Zfyve16,0.041345425
Samd4b,0.041345425
Mtmr9,0.041345425
Tmem87a,0.041345425
Taok2,0.041345425
Zfp30,0.041345425
Impa1,0.041345425
Ndufaf7,0.041345425
Psmd5,0.041345425
Git1,0.041345425
Reep4,0.04134542
Pinx1,0.04134542
Gas2l3,0.04134542
Rbfox1,0.041345414
Cyb5r4,0.041181356
Ift57,0.041181356
Tcp11l2,0.041181356
Folr1,0.041181356
Dpm3,0.041181356
Hirip3,0.041181356
Tcn2,0.041181356
Slc25a1,0.041181356
Bmt2,0.041181352
Hey2,0.041181352
Gde1,0.041181352
Timm22,0.04101729
Blcap,0.04101729
Arhgap19,0.041017286
Slc31a1,0.041017286
Prpf3,0.041017286
Ephx1,0.041017286
Pigp,0.041017286
Jup,0.041017286
Prmt9,0.041017286
Nphp1,0.041017286
Vwa5a,0.041017286
Zfp687,0.041017286
Adnp2,0.041017286
Pgm2l1,0.041017283
1500011B03Rik,0.041017283
Gfm1,0.041017283
Atg16l1,0.041017283
Elp4,0.04101728
Grm7,0.04101727
Agtrap,0.04085322
Rrp15,0.040853217
Pfas,0.040853217
Relch,0.040853217
Retreg2,0.040853217
Rusc2,0.040853217
Gstm5,0.040853217
Farsb,0.040853217
Zdhhc2,0.040853217
Grcc10,0.040853217
Mgst2,0.040853217
Uggt2,0.040853214
Ptpn14,0.040853214
Dcp1a,0.040853214
Pdcl,0.040853214
Mrpl35,0.040689148
Dpf2,0.040689148
Zfp68,0.040689148
Pan2,0.040689148
Usp10,0.040689148
2410004B18Rik,0.040689148
Unk,0.040689148
Ap4m1,0.040689148
Nr0b1,0.040689148
Taf12,0.040689148
Ccdc80,0.040689148
Abcf3,0.040689148
Tab1,0.040689148
Tmem35a,0.040689148
Tipin,0.040689148
Xpnpep3,0.040689148
Bach2,0.040689144
Asrgl1,0.040689144
Rnf141,0.040689144
Atn1,0.04052508
Bub1b,0.04052508
Znfx1,0.04052508
Klhl5,0.04052508
Gga1,0.04052508
Phc1,0.04052508
Prcc,0.04052508
Ldah,0.04052508
Pwwp3a,0.04052508
Erlin1,0.04052508
Polr3e,0.04052508
Zfp771,0.04052508
Cep295,0.04052508
Txndc16,0.04052508
Mfap3,0.040525075
Bbs9,0.04052507
Bag5,0.040361013
Xrcc6,0.040361013
Prxl2a,0.040361013
Bcl9l,0.040361013
Atxn7l3,0.040361013
Fxyd1,0.040361013
Chchd7,0.04036101
Aard,0.04036101
Nfkbil1,0.04036101
Bphl,0.04036101
Usp36,0.04036101
Zbtb5,0.04036101
Bcar1,0.040361006
Ngly1,0.040361006
Pced1b,0.040361006
Ube4a,0.040361006
Cxadr,0.040361006
Tecpr1,0.040361006
Cep170b,0.040361002
Acsl3,0.040196944
Yipf1,0.040196944
Dcaf4,0.040196944
Hsd17b7,0.04019694
Ldlrad3,0.04019694
Zbtb11,0.04019694
Ccng1,0.04019694
Cgrrf1,0.04019694
Slc7a1,0.04019694
Gnb5,0.04019694
Rnf139,0.04019694
Tmem29,0.04019694
Cacfd1,0.04019694
Nqo2,0.04019694
Ampd2,0.04019694
Dhdds,0.04019694
Klhl12,0.040196937
Mpp1,0.040196937
Nudt13,0.040196937
Aspm,0.040196937
Cog8,0.040196937
Prickle1,0.040196933
Maz,0.040032875
Gucd1,0.04003287
BC005624,0.04003287
Sav1,0.04003287
Mib2,0.04003287
Itpa,0.04003287
Tmem186,0.040032867
Tada3,0.040032867
Clcc1,0.040032867
Sgms2,0.040032867
Zxdc,0.040032867
Vps26b,0.040032867
Iqcb1,0.040032867
Bmp6,0.040032867
Utp25,0.040032867
Rps27,0.04003286
Haus2,0.0398688
Dcaf11,0.0398688
Mcts1,0.0398688
Uckl1,0.0398688
Atg14,0.0398688
Flcn,0.0398688
Esco1,0.0398688
Pepd,0.0398688
Hcfc1r1,0.0398688
Zfp236,0.039868798
4632427E13Rik,0.039868798
Lockd,0.039868798
Cog6,0.039868798
Cstf1,0.039704733
Rnf8,0.039704733
Paqr7,0.039704733
Hells,0.039704733
Tbc1d19,0.039704733
Acp6,0.039704733
Dvl1,0.039704733
Surf6,0.039704733
Arl14ep,0.039704733
Slc25a26,0.039704733
Eef2kmt,0.039704733
Ctsh,0.03970473
Prpf4,0.03970473
P3h2,0.03970472
Nbl1,0.039540667
Pus10,0.039540667
Nkap,0.039540663
Timm29,0.039540663
Sfxn2,0.039540663
Xrcc1,0.039540663
Smim12,0.039540663
Slc23a2,0.039540663
Snx10,0.039540663
Eif2b2,0.039540663
Fkbp15,0.039540663
Mrps27,0.039540663
Gpcpd1,0.03954066
Macrod2,0.039540656
Cdkl5,0.039540656
Pde10a,0.039540652
Rhoq,0.039376594
Nop9,0.039376594
Mrps33,0.039376594
Smim15,0.039376594
Sec16a,0.039376594
Utp4,0.039376594
Tspyl1,0.039376594
Prelid1,0.039376594
Wdr18,0.039376594
Dpy19l4,0.039376594
Zfp654,0.03937659
Vezt,0.03937659
Trappc13,0.03937659
Trappc12,0.03937659
Mrpl49,0.03937659
Uxs1,0.03937659
Eps8,0.039376587
Acvr1,0.039376587
C230038L03Rik,0.03921253
Tmem131,0.039212525
Trmt10c,0.039212525
Msantd4,0.039212525
Cd3eap,0.039212525
Pot1a,0.03921252
Fam8a1,0.03921252
H2ax,0.03921252
Rilpl2,0.03904846
Ubap1,0.03904846
Cstf2t,0.03904846
Uap1,0.039048456
Inip,0.039048456
Eef1akmt2,0.039048456
Smpdl3a,0.039048456
Zfp362,0.039048456
E330017L17Rik,0.039048456
Ttc21b,0.039048456
Dctn1,0.039048456
Mrpl10,0.039048456
Slc20a2,0.039048452
Ankra2,0.039048452
Rpl10,0.039048452
Wdpcp,0.039048452
Mccc1,0.039048452
Cdin1,0.039048452
Homer1,0.039048452
Thsd4,0.03904845
Eml3,0.03904845
Gba,0.03888439
Ostf1,0.038884386
2510009E07Rik,0.038884386
Foxj2,0.038884386
Stard3,0.038884386
Slc25a27,0.038884386
Ddx56,0.038884386
Tmem126a,0.038884386
Maf,0.038884386
Zfp523,0.038884386
Eif2d,0.038884386
Csk,0.038884386
Dr1,0.038884383
Slc38a6,0.038884383
Dhfr,0.038884383
Cd59a,0.038884383
Lclat1,0.038884383
Zfp182,0.038884383
Cep128,0.038884383
Mboat1,0.038884383
Haus1,0.03872032
Dpm2,0.03872032
Tent4a,0.038720317
Rpap3,0.038720317
Ppm1m,0.038720317
Tamalin,0.038720317
Cdc42ep5,0.038720317
Med23,0.038720317
Gmnn,0.038720317
Tmem19,0.038720313
Sdccag8,0.038720313
Myh11,0.03872031
Dbn1,0.03855625
Tollip,0.038556248
Dmxl2,0.038556248
Gm17018,0.038556248
Asap2,0.038556248
Cpox,0.038556248
Zcchc9,0.038556248
Neu1,0.038556248
Abcc1,0.038556248
A430005L14Rik,0.038556248
Fam160a2,0.038556244
Galnt15,0.038556244
Tspan5,0.038556244
Plekhd1,0.038556244
Uaca,0.038556244
Bclaf3,0.03855624
Grk5,0.038556237
Stxbp5,0.038392182
Bgn,0.038392182
Fam76a,0.03839218
Ttc33,0.03839218
Sipa1l3,0.03839218
Wdfy2,0.03839218
Fam76b,0.03839218
Pygo1,0.03839218
Trappc5,0.03839218
Spc24,0.03839218
Thyn1,0.03839218
Ube2f,0.03839218
Dpysl4,0.038228113
Lipa,0.038228113
Pfn2,0.03822811
Junb,0.03822811
Ino80e,0.03822811
Med21,0.03822811
Dhrs1,0.03822811
Traf3,0.03822811
Kifbp,0.03822811
Ccpg1,0.03822811
Rasd1,0.03822811
Rad17,0.038228106
Tmem230,0.038064044
Ahcy,0.038064044
5730455P16Rik,0.038064044
Entr1,0.03806404
Acox1,0.03806404
Rft1,0.03806404
Nup133,0.03806404
Orc5,0.03806404
Churc1,0.03806404
Tatdn1,0.03806404
Tufm,0.03806404
Slc41a1,0.03806404
Ankrd52,0.03806404
Zfp809,0.03806404
Lsm12,0.03806404
Nbn,0.03806404
Tmem214,0.03806404
Ppme1,0.03806404
Foxo4,0.03806404
Zdhhc1,0.03806404
Agpat4,0.03806404
Plgrkt,0.03806404
Gpr89,0.03806404
Socs4,0.03806404
Htt,0.03806404
Poc1b,0.038064037
Tpk1,0.038064037
Antxr2,0.038064037
Bicra,0.038064037
Ano10,0.038064037
Hivep2,0.038064037
Lifr,0.038064037
Nkapd1,0.038064037
Grk4,0.038064037
Tgfb3,0.038064037
St3gal6,0.038064037
Btbd10,0.038064037
Dctn5,0.037899975
Gm21972,0.037899975
Zfyve21,0.03789997
Tyms,0.03789997
Mphosph6,0.03789997
Smg5,0.03789997
Plekha7,0.03789997
Timmdc1,0.03789997
Zfp839,0.03789997
Gpr180,0.03789997
Uba52,0.03789997
Thoc5,0.03789997
Ift46,0.03789997
Cdca3,0.03789997
Cbr4,0.03789997
Zup1,0.03789997
Mzt1,0.037899967
Mgmt,0.037899967
Adar,0.037899967
Stx18,0.037899964
Akip1,0.037735905
Tril,0.037735905
Cavin3,0.0377359
Ublcp1,0.0377359
Itgb1bp1,0.0377359
Nme7,0.0377359
Zfp512b,0.0377359
Eml2,0.0377359
Mtcl1,0.0377359
Sap30,0.0377359
Vps50,0.0377359
Syngr2,0.0377359
Apex2,0.037735898
Syt14,0.037735898
Ptar1,0.037735898
Ccdc9,0.037735898
Arl5a,0.037735898
Abhd12,0.037571836
Aasdhppt,0.037571836
Prr14,0.037571836
AU040320,0.037571833
Atp11a,0.037571833
Gcdh,0.037571833
Zdhhc8,0.037571833
Amdhd2,0.037571833
Epdr1,0.037571833
Golph3l,0.037571833
Socs6,0.037571833
Psmf1,0.037571833
Dtl,0.037571833
Dhx8,0.037571833
Dnajc25,0.037571833
Prkaca,0.037571833
Tmem237,0.037571833
Taf2,0.037571833
Leng1,0.037571833
Slc7a7,0.037571833
Anapc15,0.037571833
Obi1,0.037571833
Fam110b,0.03757183
Lgals3,0.03757183
Rabep2,0.03757183
Smim19,0.03757183
D630045J12Rik,0.03757183
Trappc8,0.037571825
Pip5k1b,0.037571825
Mrpl38,0.037407767
Tapt1,0.037407767
Idnk,0.037407763
Chmp1b,0.037407763
Psmg2,0.037407763
Yrdc,0.037407763
Dph5,0.037407763
Snhg17,0.037407763
Cc2d1b,0.037407763
Rmnd5b,0.037407763
Cpt2,0.037407763
Nucb2,0.037407763
Clcn2,0.037407763
Nup155,0.037407763
Ncapg,0.037407763
Zkscan17,0.037407763
Wdr7,0.037407763
Rwdd1,0.037407763
Lrrfip1,0.03740776
Tceanc2,0.03740776
Hibch,0.037243698
Akr1b10,0.037243698
Rassf1,0.037243698
Ercc3,0.037243698
Wdr37,0.037243694
Rars2,0.037243694
Pip4p1,0.037243694
Arfip1,0.037243694
Dera,0.037243694
Maml1,0.037243694
Pecr,0.037243694
Chmp7,0.037243694
Gnptg,0.037243694
Arsb,0.037243694
Chpf,0.037243694
Fbf1,0.037243694
Ebp,0.037243694
Lrig2,0.037243694
Hpcal1,0.037243694
Gm33989,0.03724369
Slc37a3,0.03724369
Spg20,0.03707963
Grk2,0.03707963
Arl6ip6,0.03707963
Lysmd2,0.037079625
Dhps,0.037079625
Rnf41,0.037079625
Tug1,0.037079625
Selenon,0.037079625
Zscan26,0.037079625
Rnase4,0.037079625
Elk3,0.037079625
Plat,0.037079625
Pold2,0.037079625
Ogn,0.03707962
Rims1,0.03707962
Trit1,0.03707962
Rel,0.03691556
Tbrg4,0.03691556
Idua,0.036915556
Armcx5,0.036915556
Rab11fip3,0.036915556
Mthfd2l,0.036915556
Naga,0.036915556
Rint1,0.036915556
Mrps22,0.036915556
1700025G04Rik,0.036915556
Cdc26,0.036915556
Mdfi,0.036915556
Ahdc1,0.036915556
4933439C10Rik,0.036915556
Ddx39a,0.036915556
Eogt,0.036915556
Fbxl18,0.036915552
Fbxo42,0.036915552
Cnnm1,0.036915552
Efhd2,0.03675149
Polr1b,0.03675149
Ssbp4,0.03675149
Zfp507,0.036751486
Acsl5,0.036751486
Nol9,0.036751486
Ptdss2,0.036751486
Ska2,0.036751486
Stat1,0.036751486
Pon2,0.036751486
Zfp282,0.036751486
Esyt1,0.036751486
Myo1c,0.036751486
Cep97,0.036751486
Lrfn4,0.036751486
Seh1l,0.036751486
Cwc22,0.036751486
Trpm4,0.036751486
Celf2,0.036751483
Mlh3,0.036751483
Socs5,0.036751483
Pycr2,0.03658742
Vipas39,0.03658742
Gch1,0.036587417
Abhd17c,0.036587417
Flot2,0.036587417
Gtf3c3,0.036587417
Phf6,0.036587417
Rad51d,0.036587417
Angpt2,0.036587417
Secisbp2,0.036587417
Zdhhc16,0.036587417
Pcgf2,0.036587417
Pdlim7,0.036587417
Sys1,0.036587417
Sbsn,0.036587413
Arhgap26,0.03658741
Ift80,0.036423348
Narf,0.036423348
Acer3,0.036423348
Med20,0.036423348
Sharpin,0.036423348
Czib,0.036423348
Mettl5,0.036423348
Patl1,0.036423348
Tspan14,0.036423348
Yif1b,0.036423348
Chuk,0.036423344
Lncppara,0.036423344
Wdr20,0.036423344
Ncaph,0.036423344
Mindy2,0.036423344
Nid1,0.036423344
Isca2,0.036259282
Rpp21,0.036259282
St3gal3,0.03625928
Ccdc77,0.03625928
Necap2,0.03625928
Alkbh6,0.03625928
Nudt1,0.03625928
Dab2ip,0.03625928
Ubald2,0.03625928
Atp5g1,0.03625928
Hmgn5,0.03625928
Slc19a2,0.03625928
Lrrc75a,0.03625928
Atm,0.03625928
Skp2,0.03625928
Mvb12b,0.03625928
Shb,0.03625928
Tomm40l,0.036259275
Zfp1,0.036259275
Rrp9,0.036259275
Stard10,0.036259275
Prkdc,0.03625927
Dnal1,0.03625927
Snx19,0.036095213
Vps13c,0.03609521
Rab2b,0.03609521
Agtpbp1,0.03609521
Unc45a,0.03609521
Plekho1,0.03609521
Iars,0.03609521
Dsel,0.03609521
Guf1,0.03609521
Ppp6r1,0.03609521
Krba1,0.03609521
Avl9,0.036095206
Anln,0.036095206
Knl1,0.036095202
Dnajb4,0.03593114
Rgl1,0.03593114
Emc6,0.03593114
Acp1,0.03593114
Selenbp1,0.03593114
Mecr,0.03593114
Notch2,0.03593114
Pelp1,0.03593114
Npr2,0.03593114
Dbr1,0.03593114
Sec11c,0.035931136
Med22,0.035931136
Hgsnat,0.035931136
Bcl2l12,0.035767075
Ncln,0.03576707
Mtx1,0.03576707
Taf4,0.03576707
Megf9,0.03576707
Rnf215,0.03576707
Arhgef25,0.03576707
Ogfrl1,0.03576707
Gatb,0.03576707
Agl,0.03576707
Mmgt2,0.03576707
Zfp637,0.03576707
Aldh18a1,0.03576707
Elovl1,0.03576707
Rcl1,0.03576707
Zyx,0.03576707
Pcyt1b,0.035767067
Atg2b,0.035767067
Samd8,0.035767067
Taco1,0.035603005
Rnf25,0.035603005
0610009B22Rik,0.035603005
Kri1,0.035603005
Supv3l1,0.035603
Tmem100,0.035603
Ofd1,0.035603
Gabpa,0.035603
Katnal1,0.035603
Bag4,0.035603
Tmem209,0.035603
Asb8,0.035603
Tomm20,0.035603
Acot7,0.035603
Uspl1,0.035602998
Lxn,0.035602998
Col4a4,0.035602998
Ndufaf8,0.035438936
Mrps2,0.035438936
Epm2aip1,0.035438936
Flywch1,0.035438936
Prpf18,0.035438932
Ruvbl1,0.035438932
H2-T22,0.035438932
Fam53c,0.035438932
Mbd1,0.035438932
2310039H08Rik,0.035438932
Bin3,0.035438932
Heatr6,0.035438932
Heyl,0.035438932
Zfp646,0.035438932
Plscr4,0.03543893
Bcl2,0.03543893
Stim2,0.035438925
Gsk3a,0.035274867
Zfp263,0.035274863
Tmem168,0.035274863
Ncapd3,0.035274863
Coa6,0.035274863
Vegfb,0.035274863
D030056L22Rik,0.035274863
Arfgap3,0.035274863
Srebf2,0.035274863
Pfkm,0.035274863
Pgghg,0.035274863
Gnl3l,0.035274863
Zfp830,0.035274863
Haus3,0.035274863
Ppp2r3d,0.035274863
Mccc2,0.035274863
Tbc1d22a,0.035274863
Atg2a,0.035274863
Traf7,0.035274863
Habp4,0.035274863
Nckap5,0.03527486
Sik2,0.03527486
Isy1,0.03527486
Srfbp1,0.035110798
Tmem175,0.035110794
Scnm1,0.035110794
Sprtn,0.035110794
Sbk1,0.035110794
Dexi,0.035110794
Zfp869,0.035110794
Msrb2,0.035110794
Gpatch2l,0.035110794
Gys1,0.035110794
Tmem128,0.035110794
Sgf29,0.035110794
Rph3al,0.03511079
Esr1,0.03511079
Capza1,0.03511079
Lmtk2,0.03511079
Tmem42,0.03511079
Plekhg1,0.035110787
Letmd1,0.035110787
Nrp1,0.03511078
Ssh1,0.03494673
Pak4,0.03494673
Irx3,0.03494673
Rpap1,0.034946725
Fam199x,0.034946725
Zfp651,0.034946725
Wdr13,0.034946725
Lta4h,0.034946725
Snx25,0.034946725
Wtap,0.034946725
Mapk6,0.034946725
Macir,0.03494672
Fn1,0.03494672
Osbpl6,0.03494672
Micu3,0.03494672
Sema6a,0.034946717
Igfbp6,0.03478266
Mpp7,0.034782656
1110059G10Rik,0.034782656
Taf1a,0.034782656
Lzic,0.034782656
Usp42,0.034782656
Uhmk1,0.034782656
Btbd2,0.034782656
Hmmr,0.03478265
Fnbp1,0.03478265
Ube2o,0.03461859
Blvra,0.03461859
Prorsd1,0.034618586
Scaf1,0.034618586
B3gntl1,0.034618586
Tubgcp4,0.034618586
Chid1,0.034618586
Ankzf1,0.034618586
Apeh,0.034618586
Apaf1,0.034618586
Adam9,0.034618586
Gas2l1,0.034618586
Mis18bp1,0.034618586
Chst8,0.034618586
Gps2,0.034618586
Mipep,0.034618583
Dtna,0.034618583
Bola3,0.034618583
Osbpl2,0.034618583
Pmvk,0.034618583
Ica1,0.034618583
Cacnb2,0.03461857
Rnps1,0.03445452
Ift27,0.034454517
Plekhm3,0.034454517
Mrpl46,0.034454517
Zc3h12c,0.034454517
Strip1,0.034454517
Pnpo,0.034454517
Fbxl14,0.03429045
Ap2a1,0.034290448
Ap4s1,0.034290448
Sorbs3,0.034290448
Gm1673,0.034290448
Galnt10,0.034290448
Eri1,0.034290448
Vbp1,0.034290448
Mbip,0.034290448
Tbc1d14,0.034290448
Dalrd3,0.034290448
Cdk17,0.034290448
Arl4a,0.034290448
Susd1,0.034290448
Ppp1r8,0.034290448
Krt8,0.034290444
Ssh2,0.034290444
Hcfc2,0.034290444
Bend7,0.03429044
Borcs8,0.034126382
Chkb,0.034126382
Gpaa1,0.034126382
Dhx33,0.03412638
Ppil3,0.03412638
Rubcn,0.03412638
Ipo4,0.03412638
Gtpbp2,0.03412638
Rhog,0.03412638
Rnf40,0.03412638
Pde5a,0.03412638
Nob1,0.03412638
Dcaf15,0.03412638
Utp23,0.03412638
Pex11b,0.03412638
Phtf2,0.03412638
Xpc,0.03412638
Paxip1,0.03412638
Hmgn3,0.03412638
Nup210l,0.03412638
Shroom2,0.03412638
mt-Nd6,0.034126375
Timeless,0.034126375
Ctif,0.034126375
Tamm41,0.034126375
Glis2,0.034126375
Rybp,0.03396231
Rnpepl1,0.03396231
Twnk,0.03396231
Casp2,0.03396231
Rida,0.03396231
Ogfod2,0.03396231
Tesk1,0.03396231
Ndrg3,0.03396231
Eef1e1,0.03396231
Mob2,0.03396231
Slc11a2,0.03396231
Zfp711,0.03396231
Inafm1,0.03396231
Ubtd2,0.03396231
Hmga2,0.033962306
Arhgap23,0.033962306
Rabif,0.033962306
Ero1b,0.033962306
Pip4p2,0.033962306
Anapc10,0.033962306
Mettl24,0.033962302
Glis3,0.0339623
Rgs11,0.033798244
Bcl6,0.033798244
Nosip,0.03379824
Traf4,0.03379824
Raph1,0.03379824
Edc4,0.03379824
Zbtb10,0.03379824
Gtf2h2,0.03379824
Bcl2l11,0.03379824
Pias4,0.03379824
Ap1b1,0.03379824
Ptgr1,0.03379824
Wbp1,0.03379824
Wars2,0.03379824
Spindoc,0.03379824
Rnf126,0.03379824
Zfp369,0.03379824
Nedd9,0.03379824
Ehd2,0.03379824
Snn,0.03379824
Wdr73,0.03379824
Slc25a23,0.03379824
Zfp52,0.03379824
Txndc12,0.033798236
Rhou,0.033634175
Fam20c,0.03363417
Rab8b,0.03363417
C1qtnf12,0.03363417
Gcn1,0.03363417
Abhd11,0.03363417
Parp6,0.03363417
Zcchc10,0.03363417
Dus1l,0.03363417
Sema4c,0.03363417
Nxt1,0.03363417
Fbrs,0.03363417
Zbtb4,0.033634167
Tango6,0.033634167
Tcea1,0.033634167
Pdik1l,0.033634167
Zwilch,0.033634167
Nat9,0.033470105
Gstp1,0.033470105
Naa20,0.033470105
Poglut2,0.033470105
Slc39a9,0.0334701
Vps8,0.0334701
Mtfr1,0.0334701
Zfp64,0.0334701
Slc25a19,0.0334701
Gtdc1,0.0334701
Tigd2,0.0334701
Ttc9c,0.0334701
Mad1l1,0.0334701
Zfp408,0.0334701
Eepd1,0.0334701
Agrn,0.0334701
Tiam1,0.0334701
Ncoa3,0.0334701
Mtx3,0.0334701
Zfp90,0.033470098
Cdh11,0.033470098
Ptpn23,0.033470098
Nelfa,0.033306036
Vps33a,0.033306036
Nr2c1,0.033306036
Tcf7,0.033306036
Cdc42bpg,0.033306032
Gpn3,0.033306032
Coch,0.033306032
Pld1,0.033306032
Litaf,0.033306032
Hoxd8,0.033306032
Nadk2,0.033306032
Mapkbp1,0.033306032
Necap1,0.033306032
Slc25a44,0.033306032
Zc3hc1,0.033306032
B4galt4,0.03330603
Ugcg,0.03330603
Slc4a4,0.03330603
Mcu,0.03330603
Nhsl2,0.03330602
Scrn2,0.033141967
Chd7,0.033141967
Cisd1,0.033141967
Fabp5,0.033141967
Epn1,0.033141967
Bloc1s4,0.033141967
Cipc,0.033141963
Exosc2,0.033141963
Rab3gap2,0.033141963
Bmi1,0.033141963
Heatr1,0.033141963
Golga7,0.033141963
Pdgfb,0.033141963
Plpp5,0.033141963
Tmem192,0.033141963
Abcg2,0.033141963
Flnb,0.033141963
Mtif3,0.033141963
Gm11944,0.033141963
Spata1,0.03314196
Cenpj,0.03314196
Slc12a7,0.032977898
Scg5,0.032977898
Dmwd,0.032977898
Nectin2,0.032977898
Blvrb,0.032977894
Dtx3,0.032977894
Fkbp7,0.032977894
Rnd2,0.032977894
Rpain,0.032977894
Klc4,0.032977894
Rabepk,0.032977894
Gabpb1,0.032977894
Gstk1,0.032977894
Lnx2,0.03297789
2510002D24Rik,0.03297789
Josd2,0.03281383
