benchmark,benchmark_version,config_hash,config_id,fit_mode,grid_side,dimension_p,smoothness,decay_true,variance_true,range_true,bandwidth,input_spacing,candidate_count,decay_candidate_count,variance_candidate_count,delta,seed,git_commit,git_dirty,model,sample_size,sample_size_times_dimension,inverse_sqrt_sample_size_times_dimension,trial,decay_estimate,variance_estimate,range_estimate,population_grid_decay_target,population_grid_variance_target,population_continuous_decay_target,population_continuous_variance_target,decay_error_to_truth,variance_error_to_truth,decay_error_to_grid_target,variance_error_to_grid_target,sample_objective_at_estimate,population_objective_at_estimate,criterion_deviation_at_estimate,sample_objective_at_population_target,population_objective_at_population_target,criterion_deviation_at_population_target,max_abs_criterion_deviation,population_excess_at_estimate,erm_deterministic_excess_limit,erm_inequality_holds,uniform_likelihood_bound,uniform_excess_bound,max_candidatewise_deviation_to_bound_ratio,simultaneous_candidatewise_bound_holds,uniform_bound_holds,population_excess_within_uniform_bound,finite_grid_oracle_selected,worst_bound_decay,worst_bound_variance,worst_bound_frobenius_norm,worst_bound_operator_norm,worst_bound_stable_rank
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,21,1.6,0.5107443233544288,0.625,1.0,1.0,1.0000000106910152,0.9999999938290577,0.6000000000000001,-0.48925567664557124,0.6000000000000001,-0.48925567664557124,-0.5896734838745494,-0.28176488622734486,-0.30790859764720463,-0.5202043061609971,-0.3677195720696592,-0.15248473409133795,1.6452381117764256,0.08595468584231436,3.2904762235528513,True,29.603490847534843,59.206981695069686,0.08707246197649776,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,22,1.2068352673090326,1.201124433981431,0.8286135043349967,1.0,1.0,1.0000000106910152,0.9999999938290577,0.20683526730903257,0.2011244339814311,0.20683526730903257,0.2011244339814311,-0.22735037873288844,-0.34758662092744097,0.12023624219455253,-0.20366702270078618,-0.3677195720696592,0.16405254936887304,2.384485899855303,0.020132951142218247,4.768971799710606,True,29.603490847534843,59.206981695069686,0.09367796358232403,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,23,0.41585526787882887,2.5,2.4046827760551013,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.5841447321211711,1.5,-0.5841447321211711,1.5,-0.2186105753111165,-0.32838046117834196,0.1097698858672255,-0.1533976145566045,-0.3677195720696592,0.21432195751305472,1.4767361281282543,0.03933911089131725,2.9534722562565086,True,29.603490847534843,59.206981695069686,0.1223830084204089,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,24,0.2845512246905005,1.3407283810080242,3.5143057320792623,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.7154487753094996,0.34072838100802416,-0.7154487753094996,0.34072838100802416,-0.6870367706369908,-0.15530043410474192,-0.5317363365322487,-0.5680331494492195,-0.3677195720696592,-0.20031357737956024,3.904317244736131,0.2124191379649173,7.808634489472262,True,29.603490847534843,59.206981695069686,0.13188705564638686,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,25,0.6223329772884784,1.2924781278852444,1.6068568378893033,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.37766702271152164,0.2924781278852444,-0.37766702271152164,0.2924781278852444,-0.3938100268214958,-0.3567294632731366,-0.03708056354835923,-0.376501262063832,-0.3677195720696592,-0.008781689994172781,0.6886227105665187,0.010990108796522624,1.3772454211330374,True,29.603490847534843,59.206981695069686,0.023340356645477484,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,26,1.4736657352385016,1.610381617761104,0.678579935794027,1.0,1.0,1.0000000106910152,0.9999999938290577,0.47366573523850164,0.6103816177611039,0.47366573523850164,0.6103816177611039,-0.033062864554188165,-0.2721418209412254,0.2390789563870372,0.12504262235427344,-0.3677195720696592,0.49276219442393265,8.084857571345665,0.09557775112843381,16.16971514269133,True,29.603490847534843,59.206981695069686,0.28137910127929844,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,27,0.5147921795009975,1.3655248344454134,1.9425314521470158,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.48520782049900246,0.3655248344454134,-0.48520782049900246,0.3655248344454134,-0.44195458944343596,-0.3429166880769544,-0.09903790136648156,-0.40270228154432824,-0.3677195720696592,-0.03498270947466903,1.399188961220392,0.024802883992704805,2.798377922440784,True,29.603490847534843,59.206981695069686,0.04734869437637592,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,28,1.6,0.6570935704911838,0.625,1.0,1.0,1.0000000106910152,0.9999999938290577,0.6000000000000001,-0.3429064295088162,0.6000000000000001,-0.3429064295088162,-0.46850509200950236,-0.33658732098391486,-0.13191777102558747,-0.4460826295376548,-0.3677195720696592,-0.0783630574679956,0.6520826516343055,0.031132251085744356,1.304165303268611,True,29.603490847534843,59.206981695069686,0.04474719638266896,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,29,1.6,0.9588766029744723,0.625,1.0,1.0,1.0000000106910152,0.9999999938290577,0.6000000000000001,-0.0411233970255277,0.6000000000000001,-0.0411233970255277,-0.2736986855723019,-0.3462042263927799,0.07250554082047798,-0.21851734789889066,-0.3677195720696592,0.14920222417076856,3.103779399065572,0.021515345676879294,6.207558798131144,True,29.603490847534843,59.206981695069686,0.10484504733076208,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,30,0.5397959964857579,1.3407283810080242,1.8525517167787742,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.46020400351424207,0.34072838100802416,-0.46020400351424207,0.34072838100802416,-0.434250930320783,-0.34670569096380643,-0.08754523935697657,-0.41888691222445346,-0.3677195720696592,-0.05116734015479424,1.4754101095466625,0.021013881105852783,2.950820219093325,True,29.603490847534843,59.206981695069686,0.04983905841190766,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,31,1.137975718000204,0.7772779194485838,0.8787533724861261,1.0,1.0,1.0000000106910152,0.9999999938290577,0.13797571800020392,-0.22272208055141618,0.13797571800020392,-0.22272208055141618,-0.4561249886562264,-0.35779098445805513,-0.0983340041981712,-0.4478474253073243,-0.3677195720696592,-0.08012785323766508,0.9137150676149731,0.00992858761160409,1.8274301352299462,True,29.603490847534843,59.206981695069686,0.04575493734419226,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,32,1.1246826503806981,2.199016091987168,0.8891397050194614,1.0,1.0,1.0000000106910152,0.9999999938290577,0.12468265038069815,1.199016091987168,0.12468265038069815,1.199016091987168,0.05814438882881118,-0.22779195597751734,0.2859363448063285,0.30575133498312956,-0.3677195720696592,0.6734709070527888,9.969864490495352,0.13992761609214188,19.939728980990704,True,29.603490847534843,59.206981695069686,0.38456813592569694,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,33,0.7888808384594459,1.1793133139282195,1.2676185695584075,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.2111191615405541,0.17931331392821948,-0.2111191615405541,0.17931331392821948,-0.3626730243728721,-0.36490284129890305,0.002229816926030963,-0.35955076023320676,-0.3677195720696592,0.008168811836452461,0.23792001988114822,0.0028167307707561706,0.47584003976229644,True,29.603490847534843,59.206981695069686,0.008805888059497722,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,34,0.6525601261989097,1.8307979005122494,1.5324258407035825,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.3474398738010903,0.8307979005122494,-0.3474398738010903,0.8307979005122494,-0.20185507419012483,-0.33785484910335123,0.13599977491322643,-0.15911427962309832,-0.3677195720696592,0.2086052924465609,2.23999614736363,0.02986472296630799,4.47999229472726,True,29.603490847534843,59.206981695069686,0.11911865474854233,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,35,0.8271973337231159,0.7772779194485838,1.2089013820911632,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.17280266627688412,-0.22272208055141618,-0.17280266627688412,-0.22272208055141618,-0.5512833291462654,-0.3266147132253554,-0.22466861592091006,-0.5192690665776036,-0.3677195720696592,-0.15154949450794442,2.2947132916883817,0.041104858844303815,4.589426583376763,True,29.603490847534843,59.206981695069686,0.08653841761101282,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,36,1.6,0.5554923786940452,0.625,1.0,1.0,1.0000000106910152,0.9999999938290577,0.6000000000000001,-0.4445076213059548,0.6000000000000001,-0.4445076213059548,-0.5513626625357828,-0.3051653880262658,-0.246197274509517,-0.5142782779727656,-0.3677195720696592,-0.14655870590310638,2.0285926917654353,0.06255418404339341,4.057185383530871,True,29.603490847534843,59.206981695069686,0.08368855691107417,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,37,0.39659249253798756,1.037331581929148,2.5214799039702323,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.6034075074620124,0.03733158192914798,-0.6034075074620124,0.03733158192914798,-0.6748716657321523,-0.1943352866001793,-0.48053637913197295,-0.568227114622888,-0.3677195720696592,-0.20050754255322878,3.7422770473966955,0.17338428546947993,7.484554094793391,True,29.603490847534843,59.206981695069686,0.1264133701890203,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,38,1.6,0.5107443233544288,0.625,1.0,1.0,1.0000000106910152,0.9999999938290577,0.6000000000000001,-0.48925567664557124,0.6000000000000001,-0.48925567664557124,-0.5979645508964322,-0.28176488622734486,-0.31619966466908733,-0.5270210494986516,-0.3677195720696592,-0.15930147742899237,1.5654366865634157,0.08595468584231436,3.1308733731268314,True,29.603490847534843,59.206981695069686,0.09096498688142315,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,39,0.9765649675873388,0.8278130108482069,1.0239974125536766,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.023435032412661205,-0.1721869891517931,-0.023435032412661205,-0.1721869891517931,-0.47391532621932264,-0.3566707460477929,-0.11724458017152968,-0.46338975454853726,-0.3677195720696592,-0.09567018247887804,1.374939183710093,0.011048826021866298,2.749878367420186,True,29.603490847534843,59.206981695069686,0.054629982311454994,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,40,0.7703933904404214,1.610381617761104,1.298038135332802,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.22960660955957857,0.6103816177611039,-0.22960660955957857,0.6103816177611039,-0.20761652186685164,-0.34308768101241804,0.1354711591455664,-0.17610507053536295,-0.3677195720696592,0.19161450153429627,2.1478546048534954,0.024631891057241173,4.295709209706991,True,29.603490847534843,59.206981695069686,0.10941650322186812,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,41,0.38729833462074176,2.199016091987168,2.5819888974716108,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.6127016653792583,1.199016091987168,-0.6127016653792583,1.199016091987168,-0.31407423342770563,-0.3384117144875469,0.024337481059841258,-0.19205043790543863,-0.3677195720696592,0.1756691341642206,1.0212671451458422,0.029307857582112296,2.0425342902916843,True,29.603490847534843,59.206981695069686,0.16629883381190877,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,42,0.3128642180400892,2.081383018504683,3.1962747490410166,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.6871357819599109,1.0813830185046829,-0.6871357819599109,1.0813830185046829,-0.43214570588138884,-0.3193129858261998,-0.11283272005518902,-0.31546417219968226,-0.3677195720696592,0.05225539986997696,1.5673767443579478,0.04840658624345939,3.1347534887158957,True,29.603490847534843,59.206981695069686,0.09587084796809568,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,43,0.6372673584902279,1.0760568108676287,1.5692000958108612,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.36273264150977214,0.07605681086762872,-0.36273264150977214,0.07605681086762872,-0.4751135646023923,-0.3434786501147513,-0.13163491448764097,-0.44680978365412,-0.3677195720696592,-0.07909021158446078,1.5744057764847483,0.0242409219549079,3.1488115529694967,True,29.603490847534843,59.206981695069686,0.056426589810398345,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,44,1.2575014414297412,0.5793158128698588,0.7952277166879668,1.0,1.0,1.0000000106910152,0.9999999938290577,0.2575014414297412,-0.4206841871301412,0.2575014414297412,-0.4206841871301412,-0.5803644808806977,-0.3101752087062042,-0.2701892721744935,-0.5392335946420261,-0.3677195720696592,-0.17151402257236686,2.433024097238177,0.05754436336345503,4.866048194476354,True,29.603490847534843,59.206981695069686,0.09793864479524277,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,45,0.7888808384594459,0.7146637834355598,1.2676185695584075,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.2111191615405541,-0.2853362165644402,-0.2111191615405541,-0.2853362165644402,-0.6133670753773168,-0.29420782285787506,-0.3191592525194417,-0.5603286528701428,-0.3677195720696592,-0.1926090808004835,3.0388221728999136,0.07351174921178416,6.077644345799827,True,29.603490847534843,59.206981695069686,0.10998443197784331,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,46,1.0,1.0,1.0,1.0,1.0,1.0000000106910152,0.9999999938290577,0.0,0.0,0.0,0.0,-0.37209962723318735,-0.3677195720696592,-0.004380055163528129,-0.37209962723318735,-0.3677195720696592,-0.004380055163528129,0.04971194034527013,0.0,0.09942388069054026,True,29.603490847534843,59.206981695069686,0.002501117170541274,True,True,True,True,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,47,1.5355341664650783,1.201124433981431,0.6512391725558797,1.0,1.0,1.0000000106910152,0.9999999938290577,0.5355341664650783,0.2011244339814311,0.5355341664650783,0.2011244339814311,-0.17467740195547754,-0.3251354482472739,0.15045804629179638,-0.11788696218431993,-0.3677195720696592,0.24983260988533929,4.1095706346859755,0.0425841238223853,8.219141269371951,True,29.603490847534843,59.206981695069686,0.1436030265704147,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,48,1.6,0.41401603062962,0.625,1.0,1.0,1.0000000106910152,0.9999999938290577,0.6000000000000001,-0.58598396937038,0.6000000000000001,-0.58598396937038,-0.7000729227174797,-0.1970878027656382,-0.5029851199518416,-0.5813482922013469,-0.3677195720696592,-0.2136287201316876,2.46710411762205,0.17063176930402102,4.9342082352441,True,29.603490847534843,59.206981695069686,0.12198715315076847,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,49,1.0793678975562877,0.8278130108482069,0.9264681692535248,1.0,1.0,1.0000000106910152,0.9999999938290577,0.0793678975562877,-0.1721869891517931,0.0793678975562877,-0.1721869891517931,-0.4384536901822671,-0.36171107408602454,-0.07674261609624262,-0.43352916529304003,-0.3677195720696592,-0.06580959322338081,1.1005157774070833,0.006008497983634675,2.2010315548141666,True,29.603490847534843,59.206981695069686,0.03757886543710818,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,50,0.8078119373956477,1.6401652438608347,1.2379118872939148,1.0,1.0,1.0000000106910152,0.9999999938290577,-0.19218806260435228,0.6401652438608347,-0.19218806260435228,0.6401652438608347,-0.1868790717991458,-0.33679970314446817,0.14992063134532235,-0.14455291150907545,-0.3677195720696592,0.22316666056058376,3.0071457337721963,0.030919868925191052,6.014291467544393,True,29.603490847534843,59.206981695069686,0.12743354724574524,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,51,1.4060053959778016,1.0565167835216587,0.7112348237501276,1.0,1.0,1.0000000106910152,0.9999999938290577,0.4060053959778016,0.056516783521658676,0.4060053959778016,0.056516783521658676,-0.25265008603252415,-0.34934741358701893,0.09669732755449476,-0.22891002902878965,-0.3677195720696592,0.13880954304086957,2.5829530392705005,0.01837215848264029,5.165906078541001,True,29.603490847534843,59.206981695069686,0.08725163706447106,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,52,1.5087072760644529,1.1578982602146115,0.6628191007393799,1.0,1.0,1.0000000106910152,0.9999999938290577,0.5087072760644529,0.1578982602146115,0.5087072760644529,0.1578982602146115,-0.19219769155636224,-0.33223615830291836,0.14003846674655607,-0.14081569536067273,-0.3677195720696592,0.22690387670898648,4.2022375023958976,0.03548341376674086,8.404475004791795,True,29.603490847534843,59.206981695069686,0.1419507423647583,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,53,1.1718998377950074,1.1368720807044408,0.8533152473862902,1.0,1.0,1.0000000106910152,0.9999999938290577,0.1718998377950074,0.1368720807044408,0.1718998377950074,0.1368720807044408,-0.2610312825185593,-0.3557068272348381,0.09467554471627879,-0.24678702878569014,-0.3677195720696592,0.12093254328396907,2.0976793616932126,0.01201274483482112,4.195358723386425,True,29.603490847534843,59.206981695069686,0.07085918929280234,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu0.5,joint,4,16,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,17452898011904453821,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,16,0.25,54,1.6,0.46960097715841015,0.625,1.0,1.0,1.0000000106910152,0.9999999938290577,0.6000000000000001,-0.5303990228415898,0.6000000000000001,-0.5303990228415898,-0.6374240040014417,-0.2526350463690067,-0.38478895763243504,-0.5616231902999166,-0.3677195720696592,-0.19390361823025737,2.4053121111404767,0.11508452570065253,4.810624222280953,True,29.603490847534843,59.206981695069686,0.11072364408194561,True,True,True,False,0.15,0.35,61.655495354767304,18.533816951419997,11.066590599398296
